"","u.dispersal","bf0","bf1","bf2","LDD","mu.est","beta.est","alpha.est","dis.est","mu.inht","dis.inht","beta.inht","alpha.inht","scale.inht","shape.inht","mu.ss","beta.ss","size.ss","mu.sg","alpha.sg","dis.sg","size.sg","beta.sg","scale.sg","shape.sg","aht","bht","sigma","a.switch","b.switch","alpha.as","alpha.ag","dis.as","dis.ag","G.g","P.g","G.s","P.s","a.shape","a.sig","b.shape","b.sig"
"137",2885.380293,1.206509845,0.001336063,-0.125205839,0.274272543,-2.549,-0.3861,-0.054,0.4803,4.85548180091737,1.11216,-0.20341,0.0137891,0.903313362221167,0.0122618400671559,0.168727424,-0.032623931,0.161347466,4.32663890584739,-3.36501872418572,1.25375972464594,0.203661602453666,-0.160457652609009,22.4754499911743,0.122814943905399,-0.740800934,0.007433263,0.165795865,-29.05359816,12.71212935,-0.558294793,-0.190211446,1.029931062,1.71669595,13.35816061,4.855800277,0.424185263,3.202923361,-7.033002064,0.077158295,-17.93716895,0.885386606
"138",1914.439904,1.027091883,0.001337382,-0.125091038,0.410257374,-2.55,-0.6058,-0.03437,0.3108,4.8669054814858,1.13884,-0.365219,-0.0113192,0.846040159990216,-0.0126840882825519,0.290589438,-0.029275222,0.150692455,6.71089767761831,-3.09952421883652,1.28252210737608,0.157388646396721,-0.119572193720094,20.6155269993762,0.070836936683139,-0.874034813,0.008368958,0.133304493,-27.83905435,11.53742923,-0.423180375,-0.2205058,0.746105657,1.412852814,10.24719917,4.891563746,1.505562178,3.255868634,-4.14787515,0.075105182,-3.026919754,0.892583554
"139",1677.172653,2.216659558,0.001334954,-0.12336989,0.32090424,-2.449,-0.9092,-0.01545,0.001714,4.97141177353588,1.07518,-0.0682789,-0.0237424,0.899197879809728,-0.0190856490301186,0.478501605,-0.043394442,0.123657288,6.67269165786521,-4.22848479528379,1.32797382939537,0.167708169492092,-0.167885137665852,22.6583626002639,0.11042208049311,-0.761501702,0.007656253,0.160477815,-39.42367431,17.87457015,-0.744313467,-0.15324633,0.656411891,1.581739509,15.3051533,4.923975365,-0.038962816,3.280259212,-6.517174314,0.071441127,7.343508413,0.915315321
"140",1813.104732,1.628473268,0.001339852,-0.125250081,0.253213931,-2.543,-1.119,-0.03881,0.4293,5.06357054372235,1.11569,0.304613,-0.0229875,0.856850675231641,0.0329881127509661,0.249651213,-0.037802718,0.144628246,5.46455415425663,-8.05742372096117,1.55076465132293,0.169236270759511,-0.132325029146381,21.3480340272198,0.228915629963017,-0.774510221,0.007762445,0.137169439,-45.74026199,19.99896656,-1.214504264,-0.102591176,0.591393526,1.515605356,12.01223979,4.929405254,3.616346684,3.270240109,-6.798354152,0.083143496,2.621723303,0.865768558
"141",2100.700142,1.468412521,0.00131812,-0.124858738,0.310764568,-2.477,-0.8324,-0.04354,0.4049,4.83036809896334,1.11819,-0.232109,-0.0521495,0.892753667937628,0.0335726466588283,0.693815773,-0.03132996,0.118610316,6.80112553366535,-4.02867371045371,1.28675799172404,0.141522759390275,-0.0867554434154154,22.1781684347573,0.113361535522182,-0.771738966,0.007570168,0.140201672,-26.24554533,11.79375813,-0.645858899,-0.079704144,0.959858534,1.357749697,14.42958434,4.918963509,-2.435863055,3.270681254,-3.406657465,0.076159695,-1.794809275,0.908031554
"142",1142.503718,1.335892762,0.001346597,-0.12524787,0.307764777,-2.877,-1.246,-0.02129,0.1202,4.91727456685862,1.48519,-0.00943274,0.0207051,0.912311848194664,0.0292797154019479,0.094108666,-0.060937628,0.158118571,7.15866973845496,-2.98568441143609,1.25446117036542,0.161027530370773,-0.129620323395109,21.3039991942384,0.0782330558352772,-0.92316488,0.008472504,0.131228328,-30.23505869,12.80376339,-0.907633324,-0.203166489,0.883886328,1.700589326,12.71734664,4.892765604,0.319060014,3.281496735,-8.860396816,0.085332942,13.77848996,0.859574098
"143",1179.622969,2.617114596,0.001366896,-0.125248486,0.252789146,-2.763,-0.9258,-0.01617,0.02552,4.94460044605862,0.988621,-0.171925,-0.0119135,0.974515342554028,0.00662171718110126,0.082043655,-0.034230445,0.167914159,5.14156566489678,-2.37854450790155,1.08851197883517,0.212902795306995,-0.157447760025751,21.7166076442006,0.100408119759623,-0.898209017,0.008245576,0.146771368,-22.09636342,9.827714776,-0.564378909,-0.190665753,0.71898515,1.679476953,12.59983367,4.9453236,-0.886911225,3.217518602,-18.80597713,0.084137554,-0.626314767,0.861437936
"144",2342.36715,1.328129398,0.001352161,-0.125166564,0.28673511,-2.222,-0.704,-0.01823,0.05724,4.9768510434637,1.11733,-0.136295,-0.00251727,0.884356674718945,-0.0199351789341814,0.319954107,-0.027518823,0.143571919,5.00063848267985,-3.00301264066809,1.30591367613179,0.177424151432545,-0.198089294703628,20.2886115478219,0.0907468043244232,-0.727896299,0.007318746,0.13298893,-21.93712604,10.06557888,-1.255186304,-0.083997973,0.582499922,1.5634292,11.29550678,4.901639332,5.292139891,3.403837984,-9.644425833,0.075963223,23.296068,0.893515167
"145",2367.479911,1.726517891,0.001308887,-0.123943894,0.382348795,-2.539,-0.7308,-0.02406,0.1537,5.1337331621575,1.56577,-0.308021,0.0591688,0.888869131002884,-0.0460820724586556,0.433695087,-0.045513809,0.139833344,2.97498394864871,-3.63580704592219,1.33576819435172,0.19156439927543,-0.133791196451976,22.8793435294384,0.179833293921905,-0.80649733,0.007881923,0.135630678,-53.70198039,23.40825182,-0.439369422,-0.131585033,0.872864221,1.728038828,14.26068841,4.914723678,-7.25200837,3.187965144,-5.28942051,0.074531295,-8.575672347,0.901993948
"146",1045.342584,1.9373734,0.001335787,-0.125348274,0.30611933,-2.079,-0.7854,-0.02441,0.01746,4.75360771619478,2.00106,0.0476784,0.0455392,0.837086036438919,-0.0702596245279194,0.943561986,-0.037788211,0.120106016,6.8224400105802,-6.04279210930585,1.43206475351536,0.206546058834047,-0.156545910053622,22.4882904073111,0.11853462665832,-0.831307629,0.007979185,0.126330444,-29.97117693,13.01190086,-0.741087992,-0.173408656,0.877727124,1.321302155,13.21304624,4.925970753,0.236023388,3.292061398,-9.785038363,0.078923083,-19.84469779,0.876962735
"147",6187.983551,1.716891725,0.001362937,-0.126043997,0.500896795,-2.371,-0.9888,-0.03117,0.1639,4.98575487826797,1.2994,-0.117074,0.0084858,0.856298881068025,0.0294991252304285,0.424133651,-0.06339657,0.142004458,6.91128972114713,-3.43177742990492,1.27551573320935,0.158141005305052,-0.126632311764638,22.3693521431315,0.100658863711549,-0.967036977,0.008397956,0.218409711,-25.21929198,10.61300656,-0.43845941,-0.181910872,1.122867574,1.62743622,11.88993933,4.873486299,0.888366467,3.217149771,-5.865383635,0.07636134,6.998227749,0.886411339
"148",2084.340027,1.651045181,0.001390333,-0.124813416,0.35220677,-2.418,-0.7628,-0.03706,0.2368,5.00612604444916,0.891914,-0.0134912,-0.0618346,0.877457318739612,0.0800489472779891,1.181826713,-0.060274117,0.077170992,5.28527226125988,-3.41479135653503,1.12878775574241,0.207264793740396,-0.176938615603207,21.7281697806706,0.232196306962498,-0.61062813,0.007067646,0.183895807,-38.42809773,17.13897756,-1.440617082,-0.154314335,0.793679824,1.567115779,-21.51528692,4.945407521,7.347235625,3.211416279,-10.21338832,0.080844279,14.20308468,0.856255635
"149",2845.706725,2.623008594,0.001321599,-0.124392445,0.28990482,-2.641,-0.6963,-0.02437,0.092,4.72658863581651,1.82919,-0.435276,-0.0674808,0.838307959567405,-0.00109019657353506,0.503835998,-0.043199552,0.135999382,3.98207681409442,-2.23347431204626,1.11345016565112,0.200810555248036,-0.168799117566737,21.4615718734167,0.191642698946679,-0.854774401,0.008595745,0.190805791,-31.28717662,13.93553223,-0.289584289,-0.170732834,1.130492759,1.43876789,11.364045,4.951883558,1.620435818,3.249580645,-17.10412349,0.082796982,-1.966993498,0.863032022
"150",3188.720276,1.031799944,0.001334941,-0.125169673,0.510470221,-2.507,-0.5917,-0.02988,0.445,4.80432363181324,0.84829,-0.389382,-0.0169293,0.88116326457556,-0.00827760480613242,0.246911231,-0.064843079,0.151199154,5.03819998465038,-3.41630648761358,1.38358919798358,0.170428879228647,-0.155704326885798,23.6123172548444,0.0805518883908092,-1.031078994,0.009126248,0.14990205,-49.79217222,21.60323111,-0.591356977,-0.197772231,0.682372164,1.599072238,-5.329992597,4.981026892,0.032881208,3.286113762,-6.156018704,0.083990974,-3.777746025,0.869173585
"151",4573.849224,1.717980183,0.001322636,-0.124665836,0.253301151,-2.474,-1.084,-0.02321,0.1823,4.8519976555957,0.935067,-0.334527,0.00362877,0.879205245047394,0.0460455339820926,0.175327597,-0.024264116,0.148414439,5.47720362654658,-2.20394836975036,1.22869992027945,0.152678527596098,-0.114533599531494,21.9522207213708,0.0790561642680085,-0.753010506,0.007675448,0.133831983,-30.7941655,13.32084541,-0.941196313,-0.121362326,0.826074129,1.745274607,-1.671888071,4.917219031,-4.333776802,3.114924332,-7.585451808,0.073182477,-12.49307209,0.899395514
"152",1582.84859,1.101950675,0.001348413,-0.125644638,0.315912257,-2.558,-0.6225,-0.01656,0.06973,4.88219865498629,1.09115,0.0417055,-0.0495165,0.860787400212867,-0.0442731365885339,0.396880803,-0.04794628,0.149620229,3.38849648874797,-3.71126575919956,1.24768339720005,0.158962458633552,-0.132436428411376,21.758965565421,0.126088137678264,-0.739466503,0.007673339,0.202480574,-57.11903919,24.52045639,-0.577972993,-0.103879134,0.822067765,1.313802013,14.41902267,4.892683877,-0.408802147,3.184890913,-9.2641369,0.079870625,18.2980735,0.881006355
"153",2357.162203,1.068642242,0.001324993,-0.124900801,0.31396637,-2.568,-0.8083,-0.02648,0.1916,4.90871658156792,0.808397,0.22444,0.00113852,0.884397171071956,-0.0456050164142827,0.244207079,-0.042742674,0.150336819,4.93598558221017,-1.26802646226024,0.787333230498556,0.19590867226504,-0.214671463430621,23.0540576111544,0.218527079215514,-0.979082837,0.008790639,0.132778804,-15.00212452,6.538978321,-0.491943254,-0.113272275,0.383592854,1.307311261,9.643147452,4.902233,0.707834863,3.251063007,-5.166513728,0.079555558,3.882576676,0.877016721
"154",1836.766389,1.100110634,0.001334039,-0.124691023,0.331552799,-2.255,-0.8963,-0.02386,0.07322,4.95953845248199,1.24886,-0.072944,0.00183809,0.920689286290189,0.0437839085446935,0.357932816,-0.027631786,0.152050468,2.82210363227334,-1.74897831608065,0.970432169411752,0.193684935116091,-0.153245760595659,22.7558142477294,0.189874291509961,-0.830503754,0.008267453,0.160260391,-22.49432915,10.04933943,-0.191718249,-0.205145112,1.04518501,1.488007542,11.9085784,4.897324148,3.484866548,3.273113664,-16.82669853,0.079462693,-3.844633849,0.882088619
"155",2874.21601,2.499371206,0.001359208,-0.125081106,0.353538084,-2.892,-0.6218,-0.02282,0.09217,5.01402992805112,1.3087,-0.11789,-0.0723768,0.916636363066675,-0.0194028070793816,0.740391374,-0.033346934,0.125752137,6.94778809488163,-5.04661944506641,1.29386402638427,0.171700753093634,-0.142313653675222,21.3533777182654,0.182943644465261,-1.103780352,0.009528906,0.187282247,-52.06966102,22.77414665,-1.271725911,-0.246206029,0.813337974,1.643930406,10.50407861,4.955781897,-0.022641966,3.291290557,-26.63978142,0.076823277,-2.529095253,0.882387611
"156",1125.09557,2.065500812,0.001369959,-0.125039303,0.232152175,-2.569,-0.8123,-0.03466,0.3994,4.99713158709966,1.30169,0.158902,-0.0252274,0.925135468117767,0.0209120642596423,0.249596603,-0.017434492,0.136495003,5.91151801945591,-7.5409483747452,1.54597008462341,0.14265048395508,-0.153623313960116,21.249596558868,0.182980137773597,-0.873153887,0.008186217,0.153515535,-61.60364321,26.38177359,-0.744350441,-0.092497052,0.964423266,1.49967736,19.8299989,4.904909159,0.200078728,3.195570546,-5.320453308,0.073242621,0.030337907,0.906884919
"157",1460.274722,1.354163741,0.001358844,-0.124945109,0.146830231,-2.374,-0.5581,-0.02623,0.1876,5.03295472199492,0.654537,-0.210772,-0.0150039,0.91572709146554,-0.0880973772531758,0.253898498,-0.050204376,0.145401657,4.27761125299542,-1.45223641253005,0.806789725227787,0.187144088587908,-0.13907290126479,21.3952484268916,0.133357746385366,-0.947121194,0.008704316,0.157476391,-22.02386922,9.621938688,-1.016716632,-0.161032656,1.04451213,1.602887162,12.41654533,4.958370772,-4.579644073,3.391015567,-4.731910299,0.072813412,1.658663609,0.913098673
"158",1674.083775,1.212067326,0.00131019,-0.125382286,0.331854335,-2.381,-0.8096,-0.03435,0.2795,4.92931755956145,0.683118,-0.135225,-0.00739916,0.929467993825945,-0.0362610672410138,0.711449516,-0.019716089,0.117766515,7.92836565310077,-3.76344550353107,1.32558616707777,0.122600597219699,-0.109526210700523,21.4894812823255,0.117746396884283,-0.960039696,0.008868793,0.168851984,-39.17341891,18.23197403,-1.01498685,-0.132498531,0.624959261,1.24561758,12.8744777,4.938164483,-0.724527925,3.172314421,-11.99657375,0.082882629,5.726194899,0.85903977
"159",1839.462266,1.99840001,0.001325167,-0.124646382,0.3770927,-2.306,-1.131,-0.02612,0.2161,5.14906424550172,0.757066,-0.106468,0.0248367,0.894097246363849,0.0649532454213665,0.230455874,-0.042080761,0.133127653,5.67845438381865,-3.65647158302979,1.34018850500197,0.144517043705594,-0.0975688119993505,21.8922567090799,0.12177353785027,-0.783148424,0.007657939,0.147472193,-38.64522746,16.96143501,-0.407076855,-0.224891623,1.010409845,1.764502201,13.27930166,4.940824786,0.946281183,3.275591722,-5.251986041,0.073607486,-18.73078678,0.912503676
"160",385.5750237,2.115193564,0.001342562,-0.124979703,0.046171274,-2.413,-1.014,-0.03105,0.3186,4.7585942309175,1.5058,-0.253568,-0.0145635,0.879327299161156,-0.00643745675545335,0.341058367,-0.047218987,0.144806398,9.06970772660549,-2.39701514415574,0.998993211767895,0.145305510856621,-0.140073390667575,22.2303457006671,0.0572819652374608,-0.781168523,0.007767562,0.160813865,-64.17528399,28.30307173,-0.444218776,-0.13591816,0.894982934,1.774266725,12.26842508,4.915462572,0.764297592,3.329442125,-18.88987443,0.076367085,22.26907786,0.881922598
"161",1735.419677,1.483986787,0.001391379,-0.125690625,0.251883158,-2.404,-0.6888,-0.03241,0.3999,5.02613784670026,0.843037,-0.134291,-0.0104826,0.945539966052843,0.0128543731527309,-0.072086043,-0.042175672,0.166432343,5.48728549853016,-1.99501358206111,0.908056959312365,0.173055450090793,-0.155030932276345,22.3734462798766,0.0982891239957313,-1.030961123,0.009317674,0.150120512,-69.99651402,30.14735538,-0.215495884,-0.186025166,1.095387839,1.691588068,11.91927782,4.876742094,0.138212618,3.20799548,-9.856417689,0.079946183,12.745395,0.880679865
"162",2167.551213,1.046424908,0.00133509,-0.12449108,0.346533821,-2.562,-0.6115,-0.02661,0.256,4.77414259543555,1.18073,0.16193,0.00208057,0.923534703423512,-0.04174517916172,0.575942706,-0.045783198,0.126991007,6.37191533394455,-5.04416302561476,1.3757115359119,0.176269559331493,-0.180025611456063,21.5459754587928,0.142970206358359,-0.889837708,0.008656283,0.160771408,-53.9040988,23.8524046,-0.218017593,-0.083802119,0.998158988,1.251218757,11.83731287,4.868633065,-1.732803012,3.261969069,-9.77223247,0.076105839,-0.870213637,0.894750153
"163",1869.433183,2.42220028,0.001344642,-0.123762089,0.503822859,-2.788,-0.9505,-0.01838,0.03878,4.77949987882323,0.758977,-0.128784,-0.0646136,0.959759331770481,0.0120847842341324,0.058866349,-0.035153967,0.163851694,6.73507223556344,-8.87865791093905,1.56442178455827,0.15511886157433,-0.111497653341635,23.4869829371772,0.211306988954382,-0.758449209,0.007681707,0.129255051,-37.3623202,16.74688635,-0.63382372,-0.222573127,0.889935753,1.869256411,8.383690759,4.956814615,2.936615617,3.212338925,-17.36706786,0.078911018,9.899973781,0.889155809
"164",1981.593225,2.049066306,0.001370136,-0.125146443,0.204140523,-2.653,-0.8679,-0.03751,0.2931,4.86126975154982,1.25283,-0.10115,-0.0288735,0.899068868598207,0.0432974539026742,0.526469309,-0.033724902,0.13377852,6.49772120038919,-6.80168243360924,1.57986391509645,0.157874652488036,-0.133769838989946,21.7591383382295,0.209585290937699,-0.87948709,0.008260229,0.151832594,-15.74549815,6.722164123,-0.51952189,-0.201090689,1.050919449,1.615398866,14.06428392,4.881329373,-1.029575684,3.243353788,-15.56498539,0.078982846,14.174295,0.890861196
"165",2669.294088,1.84592343,0.001334953,-0.123799712,0.330852335,-2.447,-1.176,-0.02959,0.2234,4.89502669201023,1.4837,-0.219716,0.0285292,0.882567030740126,0.0791183537159482,-0.283644312,-0.023426481,0.187789364,6.87769392618661,-1.71259489157811,0.956535202195781,0.149757753267528,-0.124012130440255,21.9887640935377,0.120953586221797,-0.917281284,0.008669653,0.138599633,-50.47406653,22.47247258,-0.695791974,-0.073235102,0.61698351,1.147901146,11.9584514,4.96641695,-0.431392752,3.267050486,-10.62239144,0.07743374,-0.47504653,0.895315251
"166",846.2930594,1.193556504,0.001353053,-0.124655744,0.127352556,-2.638,-1.079,-0.04189,0.3213,4.95685692879885,1.15775,-0.217485,-0.0208115,0.926738475522252,0.0347451151955538,0.430609262,-0.069626642,0.13503078,3.94607803444329,-7.11210644268202,1.44156377532752,0.202972860245261,-0.169573808893235,22.1123280384594,0.204574927653658,-0.903226113,0.008701179,0.155777369,-30.76900252,13.83409924,-0.631947729,-0.051377266,0.63147009,1.318043448,12.51850575,4.866172682,-0.567050329,3.249355501,-12.18345535,0.080034704,-18.15418419,0.856622884
"167",1030.020852,2.735652595,0.001332404,-0.124188019,0.167066108,-2.466,-0.6595,-0.02212,0.01163,4.80276480089714,1.26555,-0.027328,0.0155176,0.840715544778002,-0.033355020398912,0.536643714,-0.036966688,0.133235006,5.50643781073438,-0.942690410857657,0.803022150520595,0.179285761150565,-0.188958057576853,22.979463884123,0.0750217579453868,-0.825722168,0.007881473,0.157106855,-90.284003,38.91331195,-1.394799952,-0.142714915,0.767329472,1.454815521,13.33854794,4.869354052,5.607427848,3.274376375,-3.641104985,0.07012401,-6.055264869,0.920925709
"168",1042.31361,1.230893681,0.001343554,-0.124937634,0.349075292,-2.437,-0.6096,-0.026,0.1699,5.01856260570494,0.911148,-0.190755,-0.039608,0.907941927339377,-0.0707262495028384,-0.230592027,-0.020871331,0.169221325,5.11687949163806,-2.98446142986186,1.19266083786844,0.191444278589613,-0.215239989218597,21.8399078870301,0.190384736826475,-0.879662769,0.008510771,0.122739641,-50.52289457,21.78824995,-0.520125089,-0.116960333,0.976821139,1.396379172,27.97189875,4.952815869,-0.336329333,3.24039301,-4.528509939,0.078698995,8.097479339,0.887864818
"169",2307.949047,1.0044601,0.001358576,-0.125580893,0.266605861,-2.551,-0.6776,-0.03482,0.2922,4.70878091725796,1.43976,-0.205516,0.0165707,0.895750903945445,-0.027347948471494,0.992599444,-0.039600064,0.091019763,3.73374689159259,-8.40185162494221,1.64694224986897,0.157046898126654,-0.0643731284179384,22.5450792252494,0.103210786472023,-0.837120849,0.007994366,0.151820119,-69.08938425,30.42418601,-0.712427747,-0.286838331,0.967781042,1.82361948,12.91397867,4.93496428,6.845611978,3.34707789,-3.44286085,0.076293323,5.351004551,0.893378431
"170",2133.2694,1.770146097,0.001346357,-0.124740297,0.448159813,-2.465,-1.075,-0.04289,0.5623,5.00755027188628,0.960769,-0.170963,0.00123978,0.853647523640007,-0.0503181457143287,0.301950841,-0.04424942,0.163059326,5.66733066933913,-4.01519517161868,1.55502034829735,0.158822309739375,-0.124450022898841,22.6804911494587,0.0524521620049827,-0.946658306,0.008529544,0.155317076,-42.61146579,18.25801862,-0.651386257,-0.049650483,0.671275507,1.342940066,10.86440388,4.952173177,0.182191895,3.32196952,-15.79103225,0.080876219,17.71142287,0.868901273
"171",1327.026079,1.713105007,0.001372724,-0.124511681,0.259574378,-2.525,-0.6886,-0.02887,0.478,4.98520443224113,1.03373,0.135798,-0.00124969,0.857357704177182,0.0480964032944254,0.171687177,-0.029920212,0.15152262,5.07889415598894,-2.29008345235589,1.1065046533592,0.165759426226948,-0.129733100143833,21.5328245475327,0.103549338713264,-0.942282486,0.008577612,0.128961378,-53.19754071,22.70550276,-0.969037934,-0.21197284,0.904181657,1.509092163,13.84091037,4.939096616,-0.256077072,3.140576009,-5.214285881,0.075891701,4.827845272,0.900772892
"172",1948.491547,1.045917787,0.001340033,-0.124303249,0.325414959,-2.589,-1.054,-0.03018,0.2772,5.04388513961998,0.859569,-0.223048,-0.00171682,0.886889774845058,0.00590603566471526,0.101952895,-0.040479315,0.156240076,5.00201966769846,-5.70747393409995,1.61275731416922,0.180683409279366,-0.145106692962755,23.2788312837431,0.144059417395318,-0.796513714,0.007800438,0.130914174,-57.36208506,24.78602925,-1.000333549,-0.130878474,0.867942844,1.324180664,12.49012485,4.906531965,0.671253905,3.238431687,-11.51274763,0.081646187,2.871166804,0.868688014
"173",4089.19653,1.064703451,0.001331205,-0.124752119,0.471788585,-2.338,-1.119,-0.02359,0.1894,5.02594881564921,1.46409,-0.0790131,-0.0418179,0.890123688959378,-0.0115344318908815,0.275297142,-0.023431795,0.135770132,5.91333182232273,-19.9058570656054,1.92188515958697,0.137195730724122,-0.14235468493991,22.0372005718364,0.248903922436774,-0.676130648,0.007315124,0.177761258,-16.77685525,7.332929118,-0.347005357,-0.16559042,0.835295846,1.440630608,8.710952201,4.905979813,6.537465574,3.298192478,-13.81733184,0.085029908,-10.52996441,0.857452949
"174",1653.241813,2.315217091,0.001297735,-0.123343918,0.286582036,-2.291,-1.235,-0.03628,0.2957,5.16517912408234,0.96457,-0.212615,-0.0178697,0.90471032479262,0.0382714787730612,0.003653017,-0.038636596,0.170171923,5.5255217565976,-3.82373369765465,1.25099133181414,0.154998552090578,-0.19946574189271,22.239916476476,0.218289980126059,-1.007402114,0.009136615,0.119768616,-46.29024878,20.14455838,-0.097175795,-0.163519744,0.700985163,1.747689517,8.44561309,4.93186916,4.572324203,3.254852209,-12.60075722,0.075623181,-5.312090465,0.891997592
"175",1263.127081,1.995803578,0.001351836,-0.125148202,0.239947747,-2.483,-0.9643,-0.03439,0.2775,4.82518858110928,0.966653,0.181941,0.0385005,0.837960072108996,-0.00292201534903416,0.761078554,-0.0335535,0.119261031,8.4179085872663,-1.9219981033733,0.952980454828429,0.140693173498239,-0.109925699408919,21.3168253553798,0.147448300980967,-0.911344232,0.008753786,0.155061621,-63.16047234,27.45925482,-0.78627924,-0.145482442,0.687615202,1.310455039,11.53656911,4.893615514,0.748220525,3.31646229,-15.16307902,0.076775387,0.594725885,0.894989636
"176",1261.806061,2.598833843,0.001346254,-0.125108451,0.310935986,-2.343,-1.068,-0.02401,0.09933,5.05900732830646,1.4017,0.117715,-0.00471368,0.911935635455746,-0.0412580333231757,0.661967283,-0.035007458,0.114804548,6.38038239453967,-1.86817937830744,1.06159346828147,0.1313684045446,-0.108005174221825,22.3835001554205,0.228486846222257,-0.832224329,0.00804203,0.139131484,-34.42636716,15.34681817,-1.181289813,-0.20058271,0.556071111,1.681400835,19.6732691,4.917553062,1.079071525,3.291988378,-19.75250474,0.077699896,-8.618889985,0.890616729
"177",1823.125063,1.066606377,0.001373654,-0.126379838,0.445765682,-2.747,-0.8357,-0.02582,0.1805,4.84463944845895,1.13868,0.290944,-0.0163356,0.971715563649639,0.0216379253005479,0.686994007,-0.02011311,0.11445301,4.00085595454626,-3.07144935207202,1.33653595145382,0.170007879911795,-0.143555592613444,21.3458188876123,0.240148051133568,-0.849944276,0.008165066,0.145601515,-33.0716722,14.23869967,-1.300339848,-0.067585844,0.818630839,1.434552832,11.76175203,4.908503491,4.38815661,3.227035058,-11.2571001,0.078742829,-5.026776706,0.894753584
"178",2362.981201,1.688486968,0.001296468,-0.123321753,0.361050974,-2.754,-1.01,-0.0323,0.1956,4.95475339020208,0.460613,0.211303,-0.0173357,0.92852092399096,0.0168134585492649,0.202533292,-0.027082071,0.155114761,7.56911085135076,-4.43817191503999,1.49416145170131,0.161314152760288,-0.163016138883847,22.0387527998446,0.0851733223600534,-0.987185728,0.008809532,0.170605166,-41.78372498,18.10312956,-1.369808111,-0.144012961,0.864197671,1.370214582,13.11356002,4.923707476,0.945900017,3.321542741,-4.172216115,0.077307288,-19.39930924,0.894279989
"179",2166.51272,1.273663622,0.001352818,-0.124738349,0.330990207,-2.62,-0.5106,-0.02609,0.2154,4.9188379177866,1.66156,-0.293732,-0.0196739,0.920922067252631,0.087055037504008,0.624599179,-0.039820227,0.132874271,4.67891945573493,-2.63868393662311,1.11863996036897,0.179230087441968,-0.165641867725725,22.482582382171,0.22036223410422,-0.734183035,0.007755199,0.166882455,-26.40300568,11.87243183,-0.821992285,-0.094231271,0.793253599,1.423183594,12.6091117,4.870145795,-5.818920514,3.258529215,-5.554674429,0.072749385,1.165531025,0.900100312
"180",2682.204731,1.745664879,0.001354081,-0.124594904,0.352476891,-2.404,-0.6634,-0.02825,0.2012,4.80256625518406,1.0912,-0.204874,0.0196171,0.985758249843143,0.0703201156500996,-0.17601512,-0.044741468,0.196044028,4.76245208207678,-4.39701787314242,1.2836518106081,0.183787838012417,-0.132525183930878,22.3250355654436,0.176209725412409,-1.021693701,0.009017156,0.154022894,-21.58430392,9.471172225,-0.177294313,-0.130496131,1.108501739,1.498259691,12.81257659,4.881808032,1.253194976,3.314683444,-4.929851957,0.071478271,-6.855679349,0.90805144
"181",1600.573106,1.63289796,0.00134469,-0.125496404,0.234276696,-2.76,-1.068,-0.01985,0.045,4.91246977408154,0.994315,-0.31839,0.0265079,0.844652896459269,-0.0461913840349308,0.707232962,-0.038302079,0.11094034,6.48915834008313,-4.42320242410338,1.50284914594452,0.124897266746129,-0.132689069699088,22.0224012404357,0.0712538174898608,-0.667399906,0.007329495,0.142639306,-39.37486013,18.18235746,-1.550535944,-0.112728341,0.576021944,1.428998785,12.87710711,4.940632967,0.023088403,3.342948668,-7.620845281,0.081504108,4.096846509,0.871221284
"182",1610.376203,1.002121186,0.001338621,-0.126115092,0.285146386,-2.664,-0.4703,-0.02412,0.07808,4.85752128047012,0.619026,0.0290223,-0.0183031,0.897375615251656,0.0503395873189255,0.264196317,-0.040451777,0.144047896,4.93907608687033,-5.06490411927688,1.37349782372539,0.164680992667152,-0.124208831894608,22.8294729238977,0.166076993774008,-0.944440433,0.008818986,0.150276337,-45.36011233,19.76626609,-1.060498275,-0.184561899,0.765851241,1.418721932,10.2524978,4.910655281,-0.353349952,3.236894346,-3.104099348,0.081568823,-0.157386471,0.870014207
"183",7251.388848,2.154177251,0.001362494,-0.12525434,0.396856382,-2.458,-0.8207,-0.03059,0.1332,4.93491507166792,0.915746,0.0923666,-0.0477369,0.919477434086601,0.0171012616369417,-0.006588836,-0.044789287,0.15102229,4.10697200692861,-5.42178542012118,1.38554822950203,0.172608387551533,-0.201266471756623,23.0272620110494,0.233368637933722,-0.844329949,0.008240507,0.133258301,-24.2404215,10.65238859,-0.376879089,-0.034451282,0.861958853,1.50757423,6.440655211,4.89822834,-0.003755449,3.301638877,-11.42017282,0.082533613,9.477572051,0.88069528
"184",1827.224149,1.599043378,0.001362853,-0.126478126,0.337202135,-2.947,-0.7027,-0.02308,0.07981,4.90247494696487,1.48795,0.0850923,0.00754978,0.82886345020697,0.00624555130039489,0.354283019,-0.037063148,0.127855627,5.50687280114318,-1.81563300289665,1.01428497616416,0.176644163835212,-0.17096049409473,22.2080861565054,0.050583132606001,-0.833679962,0.008014951,0.160905671,-31.61479042,13.74500628,-0.230223412,-0.063631259,0.69944483,1.393766471,12.18289307,4.938613745,4.413837632,3.253769175,-22.19477267,0.076346711,3.073697524,0.891576473
